"id","geom","direction","barm","earm","region","display","rt_typea","rt_typeb","lrs_date","routeid","stateroute","relroutety","relroutequ","shape_stle","st_astext"
4674,"0102000020E61000000200000083786FDCFC915EC02E0C08AEF1C04740D375106802925EC086E0152900C14740","i","158.03","158.07","NW","5","IS",1,"20161231","005","005","","","181.617087116","LINESTRING(-122.281058415278 47.507375482492,-122.281396881175 47.5078173977682)"
2710,"0102000020E610000002000000A14EE23208925EC01D56F969FFC047408D2A652830925EC03687E4DE67C14740","d","158.07","158.32","NW","5","IS",1,"20161231","005","005","","","1309.79170744","LINESTRING(-122.281750412944 47.5077946155036,-122.284189318462 47.5109823814259)"
1186,"0102000020E610000003000000D375106802925EC086E0152900C1474057462F202A925EC02A99948769C14740E250249733925EC080E92F7D82C14740","i","158.07","158.38","NW","5","IS",1,"20161231","005","005","","","1629.55715379","LINESTRING(-122.281396881175 47.5078173977682,-122.283821149985 47.5110330081537,-122.284398827996 47.5117947086283)"
4676,"0102000020E6100000030000008D2A652830925EC03687E4DE67C147403B64B1B538925EC050D0DF367FC147409AEAED334F925EC0E0B2A89AB9C14740","d","158.32","158.51","NW","5","IS",1,"20161231","005","005","","","1023.36265767","LINESTRING(-122.284189318462 47.5109823814259,-122.284711287722 47.5116947739449,-122.286084158268 47.5134766887402)"
4678,"0102000020E610000002000000E250249733925EC080E92F7D82C14740C38766AE48925EC0FEEC08F6B9C14740","i","158.38","158.51","NW","5","IS",1,"20161231","005","005","","","694.663921956","LINESTRING(-122.284398827996 47.5117947086283,-122.285686111572 47.5134875815947)"
4679,"0102000020E610000002000000C38766AE48925EC0FEEC08F6B9C147409395E76F4B925EC0BB438B35C1C14740","i","158.51","158.53","NW","5","IS",1,"20161231","005","005","","","90.7664961615","LINESTRING(-122.285686111572 47.5134875815947,-122.285854316861 47.5137087755206)"
4677,"0102000020E6100000020000009AEAED334F925EC0E0B2A89AB9C14740F79740C451925EC065315B42C0C14740","d","158.51","158.53","NW","5","IS",1,"20161231","005","005","","","83.5719539695","LINESTRING(-122.286084158268 47.5134766887402,-122.286240637855 47.5136797852781)"
1187,"0102000020E6100000110000009395E76F4B925EC0BB438B35C1C147409AAD6C4362925EC0D6FB8E3DFDC14740830CA23168925EC04C0D00C90DC247400FD25C5C6E925EC0DF4A2BA520C247403A09B1ED72925EC00CB7AB8B30C24740AD0E3DF490925EC06D447592A9C247404361002994925EC086D66F8CB7C2474055FAAE6498925EC032E03F59CBC24740D019C68D9B925EC05242D730DEC2474033F1537AA9925EC0DF3809F436C347407F1AFF0EAE925EC0D80EA8E850C3474075E4018DB2925EC097C4386D6AC34740686AD331B7925EC00FB0734783C347408A0822F5BC925EC0521A46D79FC34740181FD986C2925EC097066889BAC347404226D625C8925EC073A81B78D3C3474053AC43E1CA925EC0518DF658E0C34740","i","158.53","159.73","NW","5","IS",1,"20161231","005","005","","","6367.54555222","LINESTRING(-122.285854316861 47.5137087755206,-122.287247520572 47.5155407856143,-122.28760948968 47.516045689607,-122.287985888143 47.5166212521924,-122.288264677893 47.5171064938023,-122.290097293497 47.5207999298662,-122.290292978641 47.521226458176,-122.290551348569 47.5218307077306,-122.290744250734 47.5224057246275,-122.29159410665 47.5251145405798,-122.291873692631 47.5259066410633,-122.292147876595 47.5266853835284,-122.292431313 47.5274438204652,-122.292783053623 47.5283154575633,-122.293122970612 47.5291301496447,-122.29346605218 47.5298910269784,-122.293632808768 47.5302840427272)"
2711,"0102000020E610000010000000F79740C451925EC065315B42C0C14740028F87B658925EC053814D4AD2C147405DAD1B7C67925EC0905ADA69FAC1474030BC7FB16D925EC02E90492F0CC24740EAD95AA673925EC0DD5C47BE1EC24740A872E74078925EC03DD794E22DC24740B9A815A896925EC0E397969DA7C2474061E05BF39A925EC07B55DC33BAC24740FA354F8F9E925EC0E7F4EEB7CAC24740B1630DC6A1925EC0D597B34BDDC2474007712FC0B0925EC01118BF6A34C347408DFC11A8B5925EC0A5F5CD5C4EC347402E891478BB925EC007CE0A0D69C3474085DE6236C2925EC0592FB4E985C347401A837E3AC8925EC07C5F232C9EC347403BF3A33BD7925EC097DFF848DAC34740","d","158.53","159.73","NW","5","IS",1,"20161231","005","005","","","6335.71632322","LINESTRING(-122.286240637855 47.5136797852781,-122.28666461218 47.5142300489848,-122.287566210774 47.5154545131855,-122.287945151082 47.5159968480296,-122.288308705065 47.5165632103396,-122.288589693092 47.5170253016245,-122.29044534793 47.5207402215308,-122.290707435344 47.521307451806,-122.290927722315 47.5218114773541,-122.291123879505 47.5223784090919,-122.292038008051 47.5250371392323,-122.292337434354 47.5258289342558,-122.292692203574 47.5266434004553,-122.293103786995 47.5275241975602,-122.293470977351 47.5282645390243,-122.29438677798 47.5300990309908)"
4680,"0102000020E61000000300000053AC43E1CA925EC0518DF658E0C3474012A8E899CC925EC0B2E46E56E7C34740C5A5139BCE925EC046656451F0C34740","i","159.73","159.77","NW","5","IS",1,"20161231","005","005","","","186.473105943","LINESTRING(-122.293632808768 47.5302840427272,-122.293737866596 47.5304973641845,-122.293860215365 47.5307714214528)"
4681,"0102000020E6100000030000003BF3A33BD7925EC097DFF848DAC347404CDD3900D9925EC0D928EA40E1C347402B862DC3DA925EC05F5196B4E8C34740","d","159.73","159.77","NW","5","IS",1,"20161231","005","005","","","169.134728031","LINESTRING(-122.29438677798 47.5300990309908,-122.294494682797 47.5303116935117,-122.294602198083 47.5305391057943)"
4682,"0102000020E6100000070000002B862DC3DA925EC05F5196B4E8C3474054BE9577E5925EC0621CAA9F15C447404F16D3BEEF925EC0C7C46C6A3DC44740DD508E46F6925EC0F3E8D72958C4474084014CB7FC925EC002B58A6671C44740BE23901401935EC055E9805E7EC4474028A14CA004935EC036CB930B87C44740","d","159.77","160.13","NW","5","IS",1,"20161231","005","005","","","1874.70396881","LINESTRING(-122.294602198083 47.5305391057943,-122.295255562052 47.5319099026317,-122.295882898464 47.5331242590997,-122.29628147028 47.5339405349968,-122.296674560761 47.5347107102662,-122.296940937768 47.535106480546,-122.297157358964 47.5353712531709)"
1188,"0102000020E610000013000000C5A5139BCE925EC046656451F0C3474069D336FFD8925EC0D96B37D619C44740B366E5E4E2925EC039B851D942C4474077A18C1DEA925EC0DC0BFE085FC44740F85BA248F1925EC0C60C221376C44740541DC2B7F7925EC0B5212B3F87C4474043C4E3ABFE925EC0803ADA5198C44740F3CA2A7405935EC0575676E7A6C447406A506C010D935EC01C4B99D1B6C447403DDD7BFD15935EC056E8D9F5C6C44740F18142441F935EC0B94DE0BCD6C44740FAA8097125935EC014E1A0EBE0C44740B896243731935EC0BBFB5CF8F5C44740CDD952FD3F935EC0948AFC490FC54740EDD53EE84E935EC00F73A46728C54740347E2C3257935EC0FDB5926C36C547409D5B34A962935EC0508759084AC54740A5F89CC570935EC07C1A3EDC62C54740511AE6A572935EC083CBAA2666C54740","i","159.77","160.69","NW","5","IS",1,"20161231","005","005","","","4894.50984422","LINESTRING(-122.293860215365 47.5307714214528,-122.294494441548 47.5320384760486,-122.295098518395 47.5332900666257,-122.295539271674 47.5341502418957,-122.295976790003 47.534853355051,-122.296369494977 47.5353774033169,-122.296793911389 47.535898429448,-122.29720787219 47.5363435104197,-122.297668796325 47.5368291853431,-122.298217173539 47.5373217882158,-122.298783364247 47.5378032775147,-122.299160251077 47.5381140265983,-122.299878869754 47.5387564138432,-122.300780611905 47.5395290835487,-122.301691113818 47.5402955582596,-122.30219702096 47.5407233921396,-122.302896786814 47.5413217961456,-122.303758052151 47.5420794776191,-122.303872561178 47.5421799024544)"
4683,"0102000020E61000000600000028A14CA004935EC036CB930B87C44740B1583E3D06935EC0182CF8FD8AC4474064BCBDAA0B935EC050039E9697C44740C69A6D0910935EC0C284C70AA0C447403CDB5ED113935EC01D14C6AFA6C4474012B420F115935EC0C8F2506BAAC44740","d","160.13","160.22","NW","5","IS",1,"20161231","005","005","","","473.314783258","LINESTRING(-122.297157358964 47.5353712531709,-122.297255812535 47.5354917012957,-122.297587094583 47.5358761092708,-122.297853810344 47.536134097501,-122.298084585794 47.5363368718319,-122.298214227616 47.5364507813698)"
3665,"0102000020E61000000A00000012B420F115935EC0C8F2506BAAC447406C3A4E1A17935EC0291D8B75ACC44740724586CE2A935EC0B2A12ECDCCC4474081ECD84B34935EC0B8A92C4CDCC447408DB663594F935EC06806C9E408C54740A632DE4D58935EC02B443B0818C54740FEFF74F263935EC087F13C432CC54740C7ADABA271935EC078EE9C0B46C54740039B452C7D935EC0C05394815CC54740601F611B91935EC05B8F122885C54740","d","160.22","160.8","NW","5","IS",1,"20161231","005","005","","","3064.93267051","LINESTRING(-122.298214227616 47.5364507813698,-122.298285080333 47.5365130357043,-122.29948771584 47.5375000455564,-122.300066911545 47.5379729478913,-122.301718089462 47.5393339139526,-122.302264658918 47.5397959031473,-122.30297528673 47.5404132888389,-122.303810756354 47.5412001148479,-122.304514949774 47.5418855642561,-122.30573162541 47.5431261149049)"
1289,"0102000020E610000009000000511AE6A572935EC083CBAA2666C5474000AF1FA686935EC0F5560C898BC547405536341EA7935EC0C986FF3EC9C54740EBDA1C5DAD935EC0339B50F2D4C54740A2D0EF4BB7935EC0C44119CCE5C5474068E5EF6EBF935EC0F5D1DE9BF2C54740BCF8C2C7CD935EC01AA7DE6707C647407D35E76CD9935EC0F00B32CA16C64740F19F6677F3935EC0369D7F6837C64740","i","160.69","161.27","NW","5","IS",1,"20161231","005","005","","","3043.14521261","LINESTRING(-122.303872561178 47.5421799024544,-122.305093317929 47.5433207807782,-122.307075072278 47.5452040431679,-122.307456281833 47.5455611127458,-122.308062538332 47.5460753558469,-122.308559164308 47.5464663351048,-122.30943483391 47.5471010052845,-122.310145593443 47.5475704903,-122.311735010356 47.5485659239879)"
127,"0102000020E61000000B000000601F611B91935EC05B8F122885C5474075DBED18A9935EC0F6B25E13B6C5474051536438B0935EC091BE259DC5C547406FCB1534B9935EC01EACC327D7C547409E27CD05C1935EC0BE98FD53E6C547404B3CB884C9935EC071973E0FF5C547407016686ED1935EC02BDAF71D02C647404A2BDAEDDB935EC02E087BFC10C64740CC5D249EE1935EC0DEE4A0F517C64740C49E54C5E6935EC05DA3B79F1EC647408331927CF8935EC0C2A4BF7832C64740","d","160.8","161.27","NW","5","IS",1,"20161231","005","005","","","2495.78029297","LINESTRING(-122.30573162541 47.5431261149049,-122.307195884974 47.5446190082929,-122.307630632376 47.5450931963252,-122.30817892197 47.5456285195762,-122.308656168314 47.5460915554299,-122.309174709241 47.5465411239264,-122.309657670639 47.5469396076408,-122.310298407608 47.5473933792822,-122.310645614161 47.5476061854949,-122.310960133206 47.547809567134,-122.312041418807 47.548415273262)"
1288,"0102000020E610000002000000F19F6677F3935EC0369D7F6837C64740044564B0F8935EC0433487283EC64740","i","161.27","161.29","NW","5","IS",1,"20161231","005","005","","","108.833449994","LINESTRING(-122.311735010356 47.5485659239879,-122.312053773803 47.5487719211747)"
4685,"0102000020E6100000030000008331927CF8935EC0C2A4BF7832C64740C14F4C3AFC935EC0381368AD36C6474023E8EC0C12945EC0FD5DC5714FC64740","d","161.27","161.37","NW","5","IS",1,"20161231","005","005","","","502.521967351","LINESTRING(-122.312041418807 47.548415273262,-122.312269758723 47.5485436208896,-122.313601714472 47.5492994512278)"
1189,"0102000020E610000002000000044564B0F8935EC0433487283EC6474025CB73510F945EC0AA1BB40659C64740","i","161.29","161.37","NW","5","IS",1,"20161231","005","005","","","453.67581573","LINESTRING(-122.312053773803 47.5487719211747,-122.31343494709 47.5495918635782)"
2713,"0102000020E61000000800000023E8EC0C12945EC0FD5DC5714FC647404D28E8CF25945EC0E100044B66C64740A40D48342C945EC06D1D20366EC647407010981532945EC033A2846C75C64740D3D2676638945EC0B6AB14607DC64740E4FC8BE73E945EC033BEBFDC86C6474051FAC1EE44945EC0DC87590691C647407D3436F04A945EC0C9A2793C9CC64740","d","161.37","161.6","NW","5","IS",1,"20161231","005","005","","","1215.28955287","LINESTRING(-122.313601714472 47.5492994512278,-122.314807869641 47.5499967355297,-122.315198011746 47.5502383858501,-122.315556906223 47.5504584930062,-122.315942384138 47.550701150983,-122.316339384753 47.5509906707997,-122.316707314903 47.5513008057748,-122.317073872504 47.551642951386)"
4684,"0102000020E61000000200000025CB73510F945EC0AA1BB40659C647401CFB523F21945EC0DB10FAC16EC64740","i","161.37","161.45","NW","5","IS",1,"20161231","005","005","","","362.724625021","LINESTRING(-122.31343494709 47.5495918635782,-122.314529257809 47.5502550574326)"
1190,"0102000020E61000000C0000001CFB523F21945EC0DB10FAC16EC64740271A737827945EC0F8D82FEA75C647408E01C5E92D945EC0003E91977DC64740ECBADFE434945EC0D776536786C64740B55C91333A945EC06E6EE7A48EC64740254D10853F945EC06E1D11E997C64740A554728343945EC05A5949FA9FC64740084AD90148945EC0B761012CAAC647403E88568E4B945EC053B6BB9AB4C64740A247E1E74E945EC088B51212BFC647408948610053945EC01AE8593ACDC647402D781A5E54945EC008867A10D2C64740","i","161.45","161.71","NW","5","IS",1,"20161231","005","005","","","1370.70867526","LINESTRING(-122.314529257809 47.5502550574326,-122.31490908852 47.5504734738951,-122.315302317036 47.550707765502,-122.315728395926 47.5509766728916,-122.316052333789 47.5512281541859,-122.316376939697 47.5515109380311,-122.316620694781 47.5517571314001,-122.316894972035 47.5520682341334,-122.317111572746 47.5523866097034,-122.317316026687 47.5527060119012,-122.317566008571 47.5531380595205,-122.317649389123 47.5532856558094)"
2712,"0102000020E6100000040000007D3436F04A945EC0C9A2793C9CC647401AA345E24F945EC007261B96A7C6474098B4EA5D53945EC0DFE8FA9DB1C647400C5F5DF359945EC068BA344DC8C64740","d","161.6","161.69","NW","5","IS",1,"20161231","005","005","","","541.432296294","LINESTRING(-122.317073872504 47.551642951386,-122.317375724797 47.5519893295823,-122.317588309483 47.5522954440255,-122.31799015158 47.5529877192938)"
5982,"0102000020E6100000020000000C5F5DF359945EC068BA344DC8C647405C6600605C945EC02E90334CD0C64740","d","161.69","161.71","NW","5","IS",1,"20161231","005","005","","","96.2248556412","LINESTRING(-122.31799015158 47.5529877192938,-122.318138122931 47.553231740167)"
4686,"0102000020E6100000030000002D781A5E54945EC008867A10D2C64740C8177C8356945EC0F50F74A9D9C647401CC2254A58945EC001FC5C96DFC64740","i","161.71","161.74","NW","5","IS",1,"20161231","005","005","","","161.743713563","LINESTRING(-122.317649389123 47.5532856558094,-122.317780371842 47.5535175148688,-122.31788877189 47.5536983446145)"
4687,"0102000020E6100000040000005C6600605C945EC02E90334CD0C647409F146C085D945EC09B5CB077D2C647400E103C1F5F945EC01772EE41D9C64740026E8D1D61945EC0C2FB9C35E0C64740","d","161.71","161.74","NW","5","IS",1,"20161231","005","005","","","191.018231397","LINESTRING(-122.318138122931 47.553231740167,-122.318178277538 47.5532979594365,-122.318305786757 47.5535051740919,-122.318427456012 47.5537173286935)"
1191,"0102000020E6100000020000001CC2254A58945EC001FC5C96DFC6474030C5057E65945EC046B587A20BC74740","i","161.74","161.83","NW","5","IS",1,"20161231","005","005","","","529.199292586","LINESTRING(-122.31788877189 47.5536983446145,-122.318694596896 47.5550425684583)"
2714,"0102000020E61000000D000000026E8D1D61945EC0C2FB9C35E0C64740E69208396D945EC0831A796E0AC74740156B32EE74945EC0C6F23C3421C74740C3735A287F945EC03E52F4A13CC74740FFB3260889945EC052C0A06B56C74740D02B11B68C945EC0515BA91861C74740B76E8AE98F945EC04B5077566CC74740F5DC221694945EC02DF4632C7CC74740C8A812EA97945EC0E146188B8FC7474012F616709A945EC0C18DE1BBA2C747401B22BFC69B945EC0D8C57335B3C74740EFF6634B9C945EC0B0E8CE44C3C747403B9E654A9C945EC0CEEC53EDDCC74740","d","161.74","162.3","NW","5","IS",1,"20161231","005","005","","","2990.28462475","LINESTRING(-122.318427456012 47.5537173286935,-122.319166429875 47.5550058451963,-122.319636868703 47.5557008073425,-122.320261085827 47.5565378611541,-122.3208637598 47.5573248419684,-122.321088330048 47.5576506449639,-122.321283707798 47.5579937059961,-122.321538480803 47.5584769714409,-122.321772115919 47.5590680950679,-122.321926138328 47.559653744825,-122.322007834104 47.5601565184876,-122.322039458868 47.5606466303155,-122.322039221989 47.5614296588698)"
1324,"0102000020E61000000B00000030C5057E65945EC046B587A20BC7474047F14FE76D945EC04B07F51024C747404E5E605077945EC0F4FAD94C3FC74740DBFB95E87E945EC00DB12AE254C74740C882B48E83945EC031361B4163C74740E5801C4987945EC01A2BA8CA70C74740CEC33C278B945EC06798EDBC81C74740FC020BF28D945EC0D6EDE89D91C747405FCE1F8690945EC050F69F43A3C74740E48CAA4892945EC06795549BB4C74740491AE1D792945EC0C7F2B777C0C74740","i","161.83","162.25","NW","5","IS",1,"20161231","005","005","","","2143.060665","LINESTRING(-122.318694596896 47.5550425684583,-122.319207981175 47.5557881542614,-122.31978234683 47.5566192688329,-122.320245882481 47.5572779377418,-122.320529629021 47.5577165015096,-122.320757177196 47.558129627336,-122.320993241635 47.5586467895635,-122.321163664583 47.5591313731526,-122.321321040211 47.559669926745,-122.321428457788 47.5601991808897,-122.32146260245 47.5605611465631)"
4689,"0102000020E610000007000000491AE1D792945EC0C7F2B777C0C747404246032D93945EC0229A9A84C7C74740D4EB6E0C93945EC091B7CFA9DCC7474096A4697892945EC0AD46FE71EAC7474082AF5F5E91945EC0B9FFC926F6C74740D7FAF3E38F945EC0061F9DA103C847407709ABB48E945EC0F7372BB510C84740","i","162.25","162.42","NW","5","IS",1,"20161231","005","005","","","897.478681519","LINESTRING(-122.32146260245 47.5605611465631,-122.321482899854 47.5607763056653,-122.321475132295 47.5614216102832,-122.32143984143 47.5618422023375,-122.321372598117 47.5621994482348,-122.321282375585 47.5626108185952,-122.321210066822 47.5630098782566)"
4690,"0102000020E6100000060000003B9E654A9C945EC0CEEC53EDDCC74740ADB431969B945EC0385F25D2EAC74740B56194BB9A945EC06E7155BDF6C747405965AB4199945EC0BB065B5404C847401108A5E097945EC0E13E586E0FC84740367B83BB96945EC0280EFA0819C84740","d","162.3","162.43","NW","5","IS",1,"20161231","005","005","","","674.886298539","LINESTRING(-122.322039221989 47.5614296588698,-122.321996258298 47.5618536646347,-122.321944136528 47.562217394562,-122.321854035739 47.5626321262802,-122.321769868053 47.5629709177863,-122.321699980163 47.5632640095685)"
4688,"0102000020E6100000030000007709ABB48E945EC0F7372BB510C847403216DE2E86945EC04FDC5D2766C84740AA2C7FE384945EC0AAE275F473C84740","i","162.42","162.63","NW","5","IS",1,"20161231","005","005","","","1114.73945076","LINESTRING(-122.321210066822 47.5630098782566,-122.320689885026 47.5656174858383,-122.320610880083 47.5660386634457)"
2715,"0102000020E610000002000000367B83BB96945EC0280EFA0819C84740279EA0A58D945EC02E87558466C84740","d","162.43","162.59","NW","5","IS",1,"20161231","005","005","","","873.369442256","LINESTRING(-122.321699980163 47.5632640095685,-122.321145445684 47.5656285684221)"
2716,"0102000020E610000005000000279EA0A58D945EC02E87558466C84740E28759BD8A945EC0795A3EF384C8474032A81A7289945EC08A6E96F08FC84740DE8CEA9683945EC0727D4EE0CAC8474049E7F88181945EC0EE545A32E0C84740","d","162.59","162.85","NW","5","IS",1,"20161231","005","005","","","1366.94478413","LINESTRING(-122.321145445684 47.5656285684221,-122.320967996056 47.5665573172054,-122.320889020951 47.5668926939516,-122.320531586698 47.5686912902119,-122.320404522962 47.5693419400285)"
3993,"0102000020E610000004000000AA2C7FE384945EC0AAE275F473C847404881D8CA7D945EC07C723BA0C9C847402A6C86237C945EC0A39E81EBDFC847407AA8088A7B945EC0067C343DEAC84740","i","162.63","162.88","NW","5","IS",1,"20161231","005","005","","","1324.38475494","LINESTRING(-122.320610880083 47.5660386634457,-122.32017775672 47.5686531343717,-122.320076829216 47.5693334944638,-122.320040234046 47.5696484094879)"
4692,"0102000020E61000000200000049E7F88181945EC0EE545A32E0C847406B0CC1E380945EC093A47337EBC84740","d","162.85","162.88","NW","5","IS",1,"20161231","005","005","","","123.033042932","LINESTRING(-122.320404522962 47.5693419400285,-122.320366800808 47.5696782412207)"
4693,"0102000020E6100000030000007AA8088A7B945EC0067C343DEAC847407D38E8217B945EC054631F3DF1C847402A2E8C457A945EC014824A7C03C94740","i","162.88","162.92","NW","5","IS",1,"20161231","005","005","","","281.712207583","LINESTRING(-122.320040234046 47.5696484094879,-122.320015408304 47.569862022711,-122.319962870498 47.5704188693818)"
4694,"0102000020E6100000020000006B0CC1E380945EC093A47337EBC8474049467EDC7E945EC0B42EF4AF0DC94740","d","162.88","162.92","NW","5","IS",1,"20161231","005","005","","","384.963159079","LINESTRING(-122.320366800808 47.5696782412207,-122.320242999377 47.5707302038476)"
3994,"0102000020E61000000300000049467EDC7E945EC0B42EF4AF0DC94740DB5975307E945EC06E1AA1081FC947401F20A1A57D945EC09D61D9652BC94740","d","162.92","163.02","NW","5","IS",1,"20161231","005","005","","","331.262625081","LINESTRING(-122.320242999377 47.5707302038476,-122.320201983071 47.5712595736157,-122.320168883657 47.5716368972237)"
4691,"0102000020E6100000030000002A2E8C457A945EC014824A7C03C9474023C663BC79945EC0368D31471CC947402697E39879945EC06F4DAD012DC94740","i","162.92","163.02","NW","5","IS",1,"20161231","005","005","","","462.366254705","LINESTRING(-122.319962870498 47.5704188693818,-122.319930169521 47.5711754791213,-122.31992170549 47.5716859909252)"
4698,"0102000020E6100000020000002697E39879945EC06F4DAD012DC94740A2A0C77E79945EC04EECF7E131C94740","i","163.02","163.03","NW","5","IS",1,"20161231","005","005","","","54.305793581","LINESTRING(-122.31992170549 47.5716859909252,-122.319915480565 47.5718347988664)"
4695,"0102000020E6100000020000001F20A1A57D945EC09D61D9652BC94740AFBAE28E7D945EC03820606C2DC94740","d","163.02","163.03","NW","5","IS",1,"20161231","005","005","","","22.5886862035","LINESTRING(-122.320168883657 47.5716368972237,-122.320163461128 47.571698710381)"
4696,"0102000020E610000002000000AFBAE28E7D945EC03820606C2DC94740781D3F627D945EC0D4F5BE3932C94740","d","163.03","163.04","NW","5","IS",1,"20161231","005","005","","","53.5257557148","LINESTRING(-122.320163461128 47.571698710381,-122.320152818333 47.5718452627586)"
4699,"0102000020E610000002000000A2A0C77E79945EC04EECF7E131C947401288357079945EC0A810A34338C94740","i","163.03","163.04","NW","5","IS",1,"20161231","005","005","","","71.0479939016","LINESTRING(-122.319915480565 47.5718347988664,-122.319912006642 47.5720295473305)"
3997,"0102000020E610000002000000781D3F627D945EC0D4F5BE3932C94740082438157D945EC037CCBF8D40C94740","d","163.04","163.05","NW","5","IS",1,"20161231","005","005","","","159.573704511","LINESTRING(-122.320152818333 47.5718452627586,-122.320134453607 47.5722825228226)"
3995,"0102000020E6100000020000001288357079945EC0A810A34338C9474055BDBCFC78945EC0E030635445C94740","i","163.04","163.05","NW","5","IS",1,"20161231","005","005","","","145.610806745","LINESTRING(-122.319912006642 47.5720295473305,-122.319884476009 47.5724282726603)"
4697,"0102000020E610000002000000082438157D945EC037CCBF8D40C9474006FE83FE7C945EC084D305B944C94740","d","163.05","163.08","NW","5","IS",1,"20161231","005","005","","","46.4314236513","LINESTRING(-122.320134453607 47.5722825228226,-122.320129040621 47.5724097517441)"
4701,"0102000020E61000000200000055BDBCFC78945EC0E030635445C9474064876DEE78945EC0511E96E748C94740","i","163.05","163.08","NW","5","IS",1,"20161231","005","005","","","39.8078826232","LINESTRING(-122.319884476009 47.5724282726603,-122.319881064379 47.5725373728752)"
4703,"0102000020E61000000300000006FE83FE7C945EC084D305B944C94740A557FF917C945EC0B351575A53C94740AABB0A857C945EC064FC6CAF5DC94740","d","163.08","163.11","NW","5","IS",1,"20161231","005","005","","","278.025227586","LINESTRING(-122.320129040621 47.5724097517441,-122.320103167875 47.5728562284816,-122.320100079042 47.5731715471418)"
4700,"0102000020E61000000200000064876DEE78945EC0511E96E748C947408F528B8878945EC089367F3D51C94740","i","163.08","163.1","NW","5","IS",1,"20161231","005","005","","","92.990261792","LINESTRING(-122.319881064379 47.5725373728752,-122.319856773431 47.572791754833)"
4702,"0102000020E6100000020000008F528B8878945EC089367F3D51C94740A2ED5D6578945EC04A4334C155C94740","i","163.1","163.11","NW","5","IS",1,"20161231","005","005","","","50.3005193382","LINESTRING(-122.319856773431 47.572791754833,-122.319848386504 47.5729295258703)"
3996,"0102000020E610000005000000A2ED5D6578945EC04A4334C155C94740A45F520D77945EC0C6D88DFA7AC94740079E24A376945EC06EC9B2998DC9474008AEC26176945EC0DB3D495D96C94740B33B21E975945EC07BDFFB85A0C94740","i","163.11","163.26","NW","5","IS",1,"20161231","005","005","","","833.256859294","LINESTRING(-122.319848386504 47.5729295258703,-122.319766359752 47.5740655129062,-122.319741044768 47.574633800791,-122.319725456349 47.5749012572885,-122.319696695761 47.575211284623)"
4704,"0102000020E610000002000000AABB0A857C945EC064FC6CAF5DC94740D5AD24617C945EC093E201C561C94740","d","163.11","163.12","NW","5","IS",1,"20161231","005","005","","","45.5179649214","LINESTRING(-122.320100079042 47.5731715471418,-122.320091520137 47.573296190186)"
3998,"0102000020E610000008000000D5AD24617C945EC093E201C561C947404E2AC0857B945EC0D9019EBA7AC94740F13C230A7B945EC04BB4A11F8EC947405308FB807A945EC070CA5835A1C94740B6E8939779945EC02847E182B2C94740016066B378945EC03CCFFFD1C3C947401817BB0A77945EC0DFA31BD8D7C947403E5131C873945EC0B27ECC86F1C94740","d","163.12","163.42","NW","5","IS",1,"20161231","005","005","","","1607.50708845","LINESTRING(-122.320091520137 47.573296190186,-122.320039212858 47.574057891037,-122.320009741223 47.5746497668811,-122.319977040433 47.5752321895169,-122.319921392863 47.5757602310171,-122.31986699102 47.5762884615965,-122.319765742021 47.5768995413744,-122.319566772615 47.5776833055983)"
4706,"0102000020E610000004000000B33B21E975945EC07BDFFB85A0C947400230621B75945EC096BD94BAB4C94740020EF79574945EC021B528ADBBC94740706D24B773945EC0DD4F8247C7C94740","i","163.26","163.34","NW","5","IS",1,"20161231","005","005","","","432.842189357","LINESTRING(-122.319696695761 47.575211284623,-122.319647642027 47.5758279062531,-122.319615832581 47.5760399292724,-122.319562707494 47.5763940225877)"
4705,"0102000020E610000005000000706D24B773945EC0DD4F8247C7C94740D5AC4E6673945EC01677CFFCCAC94740814C6A6D72945EC0E9D39767D6C947408153C0C770945EC02F0E2D8FE3C947404DEC5FC06E945EC036A10797F2C94740","i","163.34","163.42","NW","5","IS",1,"20161231","005","005","","","488.131655041","LINESTRING(-122.319562707494 47.5763940225877,-122.319543434936 47.5765071881307,-122.319484094436 47.5768556109759,-122.319383561915 47.5772570581433,-122.31925973289 47.5777157580618)"
2717,"0102000020E6100000060000003E5131C873945EC0B27ECC86F1C94740669C176C72945EC0364F6648FCC94740585ED8D870945EC082F873E208CA474065AFCCF86F945EC01859B09713CA474004BB7F4B6F945EC079CDF06220CA4740C55EAF346F945EC01D6ED32628CA4740","d","163.42","163.54","NW","5","IS",1,"20161231","005","005","","","612.955673078","LINESTRING(-122.319566772615 47.5776833055983,-122.319483779008 47.5780115603979,-122.319387637422 47.5783961359275,-122.319334220779 47.5787229167055,-122.319292902696 47.5791133571428,-122.319287463436 47.5793503315328)"
